pd9380,poet,diamond,1,april 21 1996,12,11,13,1,3,6
tp9505,thai,palin,1,july 21 1998,5,118,6,2,4,3
ac7790,abednego,cayo,2,february 9 1989,56,82,13,2,1,7
jt5752,jafet,teves,2,september 2 1998,14,128,14,2,2,3
as5166,avryn,scroggs,2,july 15 1998,105,108,6,1,3,7
ms5943,mycah,shreffler,2,july 27 1998,3,81,8,2,3,1
ac7258,amrit,contrera,2,july 30 1992,2,136,3,2,1,5
bv8384,bellamae,vohra,1,march 23 1988,5,80,14,2,3,6
ar6205,ailee,ridley,1,december 6 1994,99,92,15,1,3,3
br3042,beckam,retzer,2,december 7 1999,32,127,11,1,2,6
le5031,lexon,eichenberger,2,june 22 1994,4,129,20,2,1,2
sm9063,synthia,maeda,1,june 9 1989,27,69,17,2,4,2
cv9207,chi,victorian,1,april 10 1997,19,5,11,2,1,1
al4659,azayliah,lalla,1,may 27 1985,29,141,5,2,3,2
er7949,ela,reading,1,august 28 1988,79,3,16,1,2,2
em8008,ezmeralda,marcotte,1,september 8 1994,80,135,19,2,1,6
ch8718,cartier,hallum,2,april 19 1998,106,88,11,2,1,2
lv8324,laurence,vath,1,may 14 1990,94,42,13,2,2,3
es2727,elysa,spiro,1,august 9 1989,8,22,17,1,3,2
tn4086,tora,necessary,1,may 29 1998,106,52,8,2,2,4
ea9272,evelinn,alpers,1,august 15 1987,31,36,15,2,3,8
sl1013,shaden,lockaby,1,november 26 1989,36,54,16,2,1,3
av4676,ansleigh,villafuerte,1,january 7 1987,60,23,5,1,3,2
lv5094,lenoxx,vannest,2,september 4 1993,51,111,11,2,4,7
rm7096,ransh,miguel,2,september 18 1995,47,44,2,1,2,8
kg7388,kasiah,guernsey,1,june 8 1995,78,5,10,1,2,7
cw5550,celine,weeden,1,december 4 1991,7,118,4,1,3,3
rm9433,rishab,minns,2,september 21 1991,75,125,1,1,1,2
jo2805,joseph,ortegon,2,june 5 1986,116,145,15,2,2,3
kb9569,kelsea,barcena,1,september 10 1994,46,109,15,2,2,7
lv7268,laynee,vess,1,february 26 1999,75,77,18,2,4,4
tl8021,taylour,lucio,1,september 20 1995,117,141,19,1,3,5
hw1114,harith,wadley,2,june 2 1992,100,42,2,2,2,2
jm1279,jove,mastin,2,january 13 1989,53,33,15,2,2,8
zs6904,zacharius,sabato,2,december 21 1986,1,58,16,2,4,5
jp8242,jakin,porco,2,february 11 1999,106,55,10,2,4,2
ds7380,deanna,sanders,1,march 10 1985,114,47,20,1,1,8
ck4685,cyncere,kampa,2,september 25 1988,88,20,5,2,1,1
cg8749,conrado,gartin,2,april 28 1999,84,86,14,1,3,7
kp5265,kamani,petrick,1,september 13 1993,94,102,16,1,1,2
wp3130,winry,pauli,1,june 26 1992,111,3,8,2,3,1
ks5974,kehlanni,sylva,1,december 14 1989,27,71,14,2,2,6
aa6480,amnah,adjei,1,december 15 1989,109,44,2,2,2,4
rc3893,rodrigo,coloma,2,august 10 1995,17,97,1,1,1,1
aj9758,ahmoni,jetter,1,november 13 1989,30,102,13,1,4,2
kt9159,kelis,thammavong,1,july 30 1992,70,67,19,1,3,8
rs7046,renn,southard,1,october 13 1989,14,20,18,2,1,8
kt7151,kitty,thorp,1,november 3 1990,1,123,6,1,1,1
rt7828,racheal,tabb,1,march 12 1994,60,3,2,1,3,2
ag9728,amari,gilbreath,1,december 11 1997,96,22,18,1,4,6
ka7047,kamile,abshire,1,march 5 1996,42,72,19,1,3,1
yd3901,yana,day,1,january 28 1997,89,39,20,2,1,6
yt1726,yehonatan,tarbox,2,july 9 1993,51,28,20,2,1,2
nd6976,november,dauria,1,march 25 1994,56,56,16,1,2,4
ts6968,tayyib,sowell,2,april 6 1996,14,142,20,2,4,5
lh9876,lealani,hodo,1,september 21 1997,117,94,2,1,1,5
aw9543,analyssa,warnock,1,august 28 1995,36,6,1,1,2,6
zr1816,zakkary,rotz,2,november 9 1999,5,26,8,2,4,3
jw4937,jayce,weyrauch,2,july 20 1998,91,28,6,1,3,7
dp4597,daoud,puskar,2,august 2 1987,58,20,17,1,4,1
yh6626,yulianna,heaberlin,1,october 10 1998,38,42,16,2,4,3
ar1092,arlie,roser,1,april 6 1997,29,15,5,1,3,1
dp7280,diyaa,pastrana,1,january 29 1996,115,45,10,1,3,5
yc4721,yordanos,cozzolino,1,december 26 1992,98,141,4,1,4,3
cm9452,cedar,mires,1,march 9 1985,101,90,8,2,2,7
sk1377,sael,killpack,2,may 11 1994,30,101,11,1,2,6
mt2826,marialis,twitchell,1,may 15 1991,44,135,8,2,1,2
cr7569,cleopatra,rempel,1,june 8 1993,15,135,6,1,3,8
ag1841,airam,germain,2,april 4 1986,82,77,17,1,2,3
rc2964,rosario,capper,2,march 29 1985,48,29,8,2,1,4
te1728,theodor,eyster,2,march 21 1985,100,67,18,1,2,4
ed1210,elliani,defalco,1,march 25 1988,62,83,8,2,3,8
rr6124,rithik,rumple,2,june 25 1994,34,83,2,1,2,1
jw1651,jakhi,withee,2,may 17 1996,84,26,9,1,2,4
mw9820,momodou,warman,2,august 22 1994,86,134,11,1,1,6
av3724,alesana,valvo,1,september 15 1990,21,37,9,1,4,6
od8495,omario,dessert,2,may 5 1999,34,86,20,2,1,5
tn4862,tyndall,najarro,1,march 8 1987,14,130,9,2,4,4
ag4475,arvind,gravel,2,june 21 1991,77,64,16,2,4,8
ac3739,aoi,chevere,1,april 30 1987,28,57,18,2,1,2
ss2156,sammy,sipes,2,january 21 1995,42,70,12,1,2,6
bs2954,brook,skelton,2,march 3 1989,32,93,8,1,2,1
cc4415,clayten,chalk,2,november 26 1998,56,133,9,2,4,1
dr7965,damyiah,ruffo,1,august 24 1996,38,112,10,2,3,6
rc7690,rileyann,chica,1,november 8 1992,102,4,11,2,2,1
kr3532,kamaiyah,roquemore,1,march 3 1998,74,136,14,1,1,8
dr7415,dariya,remache,1,july 26 1996,28,11,10,2,1,6
zk6691,zeinab,kozicki,1,may 10 1985,65,62,7,2,3,3
cs6361,carlynn,scheffler,1,september 8 1994,107,52,8,2,3,2
ab1669,azlaan,barrs,2,january 8 1995,105,83,13,2,2,6
ff8913,fenix,fulkerson,2,september 9 1996,22,29,15,2,2,7
fd5399,fletcher,diab,1,october 25 1993,97,21,2,1,4,4
cg7092,charisma,gillikin,1,november 1 1998,9,78,2,1,3,4
rh3341,riot,hong,1,december 8 1991,62,96,12,2,2,4
ms7215,mykaela,sego,1,january 22 1990,50,109,14,1,1,2
rr1633,rosalba,rimes,1,october 1 1993,62,77,10,2,4,1
ep8033,ellarose,pearsall,1,october 1 1985,75,90,20,2,2,2
kc6643,kember,cuellar,1,october 20 1993,56,29,7,2,2,7
dd7362,dayton,dana,1,july 6 1985,14,72,12,2,1,6
nm6497,natsumi,milewski,1,august 29 1998,21,28,10,2,4,8
jn5169,josef,nations,2,january 28 1995,24,17,16,2,4,6
kl9224,kumar,lippold,2,august 2 1997,33,99,3,1,4,4
al7545,annalena,liz,1,july 29 1986,81,112,13,2,3,8
nh5947,natasha,hellman,1,december 7 1995,21,130,11,2,2,2
jf6632,jayelle,firman,1,october 21 1991,18,33,20,1,4,3
bb1487,bobby,beidler,1,january 21 1998,83,145,14,2,4,3
oc6537,ola,chon,1,december 21 1993,3,29,3,1,1,1
bv1262,bessie,villalva,1,july 12 1997,59,138,8,2,2,7
ja3359,jaziah,alcantar,2,december 7 1993,21,2,10,1,1,2
ss9816,saban,sedlock,2,march 21 1997,93,74,2,1,4,7
gz5723,garnet,zenon,1,may 12 1986,99,59,1,1,2,6
bl7601,brynli,lipps,1,november 22 1993,81,3,16,2,4,2
mp9736,majesty,panella,1,march 5 1997,69,114,10,2,3,6
rn5896,romere,nickell,2,september 11 1992,117,45,4,1,3,4
gr4335,gianny,raimondi,1,december 20 1993,119,66,19,1,3,6
cm2040,carine,meagher,1,september 13 1985,64,123,18,1,1,5
zm4738,zeandre,memmott,2,september 10 1985,62,88,11,2,3,5
af3494,amy,fei,1,march 18 1996,61,66,9,1,3,2
jb4658,jaylianis,babic,1,march 26 1987,49,85,20,2,2,6
wv3818,waris,vanderwall,2,february 11 1996,55,118,6,2,3,4
mm5324,millard,mirabile,2,march 7 1985,57,131,5,1,1,8
ih2076,iosefa,hollin,2,september 22 1997,43,101,12,1,2,4
zl7779,zalaiyah,litt,1,july 23 1996,92,80,12,2,4,5
pc8180,preston,constancio,1,august 20 1985,21,90,19,1,1,1
mm8876,maame,mackowiak,1,march 25 1988,65,4,20,1,3,8
am3189,ayaz,mickelson,2,april 24 1992,92,31,5,1,2,1
mm2002,munirah,moscato,1,august 16 1989,52,16,12,2,4,3
ng1717,nikoa,guereca,2,april 25 1985,62,34,2,2,2,6
mh2087,maloni,haun,1,may 14 1993,51,66,14,2,4,2
ks7529,kingson,strawn,2,december 27 1985,19,118,11,1,1,6
sg7489,shrija,guilbeau,1,september 18 1999,94,62,19,2,4,8
cp9246,copper,parkhurst,2,january 29 1989,92,101,7,1,4,2
ht7802,harmonee,terpening,1,june 3 1993,57,71,5,1,1,3
mb9729,miko,basulto,1,january 27 1996,49,28,20,1,3,2
nb5435,nyzier,beshara,2,may 10 1992,114,117,19,2,3,2
ha6996,haidy,alexandre,1,april 29 1996,92,120,5,1,2,2
ss9391,scotti,siedlecki,1,december 22 1989,39,89,11,1,2,4
sc4493,sameer,campisi,2,january 25 1996,81,83,17,2,2,4
gs8067,giannina,sivakumar,1,august 30 1988,32,131,10,2,4,5
td1183,terrance,degroff,2,january 5 1985,93,3,4,2,3,8
aw5372,akari,wilder,1,august 5 1999,108,73,2,2,3,1
dw8366,davia,witherell,1,november 23 1998,78,49,10,2,4,6
aw8460,alaynah,wagaman,1,october 9 1991,120,131,13,2,4,6
ch6975,criss,hallstrom,2,february 17 1986,69,9,15,1,2,7
le1499,leti,ewan,1,march 30 1992,118,142,14,1,2,5
di9917,denzel,irizarry,2,june 25 1996,59,59,19,1,4,5
hs1019,hazelee,sanjuan,1,june 11 1995,7,109,12,1,3,4
av4744,anaika,vrooman,1,july 9 1993,83,119,1,1,4,6
bg1709,blayne,germano,2,december 11 1998,50,62,5,2,4,3
co2984,constantina,ost,1,october 19 1993,88,125,18,1,1,7
bf5337,broox,fiene,2,may 29 1996,23,110,15,1,1,2
ss8849,skyelar,senko,1,january 9 1987,22,121,12,1,2,3
pc5177,phabian,carchi,2,september 10 1989,96,86,11,1,3,8
kl7835,kenechukwu,lagomarsino,2,april 21 1994,70,15,3,2,4,2
ap2523,alexy,perales,1,august 23 1987,67,60,1,2,2,7
yb5571,yohana,burrell,1,january 15 1992,62,37,2,2,4,4
or9624,olaf,rini,2,march 20 1991,95,141,19,1,4,5
pk5998,pike,kassner,2,may 21 1993,62,120,8,1,4,4
ap1001,aeiress,purpura,1,january 12 1995,78,112,9,1,3,4
mp4610,makylah,parke,1,april 21 1991,20,116,20,2,4,4
jl9102,janee,larimer,1,february 19 1996,48,31,18,1,3,5
zb9959,zayquan,bleeker,2,august 2 1990,115,78,5,1,4,1
ds2403,devan,staggers,1,september 27 1989,55,94,12,2,2,6
ep8568,elira,pinedo,1,april 4 1992,80,136,6,2,2,1
lw4980,leonila,wirick,1,september 21 1987,64,137,20,2,4,5
ka4181,kruze,arden,2,april 4 1985,88,85,15,2,4,3
zf6740,zay,fellman,2,october 1 1992,105,58,12,1,4,7
zr3183,zahara,reinsch,1,august 25 1985,18,38,15,1,1,8
lw4433,laverne,wait,2,november 1 1993,111,69,16,2,3,2
mb6872,midhuna,boatright,1,august 2 1993,12,28,7,2,1,3
rc3727,rameir,coutts,2,february 25 1991,60,116,14,2,2,8
kt7685,kylene,theobald,1,july 13 1987,15,29,5,1,4,6
hs3425,henryk,stueber,2,december 18 1985,109,97,19,1,2,5
sp1686,shraga,panuco,2,september 11 1999,107,20,15,2,4,5
ls4461,livie,salzman,1,january 10 1986,112,8,3,2,3,3
ln5278,lianni,nitta,1,february 18 1999,83,92,20,2,4,1
vb8330,vahn,borrero,2,january 7 1997,73,38,10,2,2,7
dm9578,daraly,maqueda,1,december 1 1994,90,24,8,1,4,4
wl2586,waverly,lizardo,2,november 21 1999,22,96,4,1,3,5
nr1483,noela,roys,1,may 7 1989,81,127,2,1,4,4
cl3910,caraline,lubas,1,may 1 1991,59,4,4,2,3,1
dp6736,dawsyn,pierotti,2,june 7 1998,88,108,9,1,3,2
