rn5896,romere,nickell,m,september 11 1992,uzbekistan,forest_green,blackberries,mac,/bin/ksh,drop,b760cc0fe0bae2e45eda148c47b5ff66  -
zm4738,zeandre,memmott,m,september 10 1985,ivory_coast,medium_spring_green,mangoes,windows,/bin/ksh,execute,769d020a19fca53ea6ae599a21d63d69  -
wv3818,waris,vanderwall,m,february 11 1996,iceland,saddle_brown,cantaloupe,windows,/bin/ksh,drop,deabcc25f52f35687e747dd9e8a91e50  -
mm5324,millard,mirabile,m,march 7 1985,indonesia,tan,blueberries,mac,/bin/bash,update,36d30caba4f21e263e8f80efcdc65a24  -
ih2076,iosefa,hollin,m,september 22 1997,finland,orange_red,nectarines,mac,/bin/csh,drop,202006684786cdf04731c8a296f5eed4  -
am3189,ayaz,mickelson,m,april 24 1992,romania,dark_orchid,blueberries,mac,/bin/csh,all,e73d9f397c2a2ea96d303cca324f5fdb  -
ng1717,nikoa,guereca,m,april 25 1985,ivory_coast,dark_sea_green,avocados,windows,/bin/csh,insert,0b8af579c5313c9bc605fc6c8b1e5993  -
ks7529,kingson,strawn,m,december 27 1985,burkina_faso,saddle_brown,mangoes,mac,/bin/bash,insert,38c586c43b4a2548e5414f67ed0b47de  -
cp9246,copper,parkhurst,m,january 29 1989,romania,orange_red,cherries,mac,/bin/tcsh,create,3e2b086e9cb86e7eadccf6cd80b35910  -
nb5435,nyzier,beshara,m,may 10 1992,ukraine,royal_blue,strawberries,windows,/bin/ksh,create,11d359a154cb99754f66ae8ce09e8252  -
sc4493,sameer,campisi,m,january 25 1996,niger,medium_blue,plums,windows,/bin/csh,drop,c9287081b0aa4e392daf79116b92bd25  -
td1183,terrance,degroff,m,january 5 1985,russia,aqua,blackberries,windows,/bin/ksh,update,49dbcc39d9c7d325a9b6ccc0269513aa  -
ch6975,criss,hallstrom,m,february 17 1986,liberia,blanched_almond,pears,mac,/bin/csh,select,8d735ced46d70cc11d5fcf0d0ad2c2f8  -
di9917,denzel,irizarry,m,june 25 1996,ireland,khaki,strawberries,mac,/bin/tcsh,execute,4bfe159e4f2b5d79ed7f064dc42361ba  -
bg1709,blayne,germano,m,december 11 1998,grenada,lawn_green,blueberries,windows,/bin/tcsh,delete,8b01a4cf62816a282f475ea405b35bc4  -
bf5337,broox,fiene,m,may 29 1996,chad,pink,pears,mac,/bin/bash,create,bf914f4107ed52eaf759faa724300938  -
pc5177,phabian,carchi,m,september 10 1989,san_marino,medium_sea_green,mangoes,mac,/bin/ksh,update,261945c786569ed210ec53ebae4a5ae2  -
kl7835,kenechukwu,lagomarsino,m,april 21 1994,liechtenstein,chartreuse,bananas,windows,/bin/tcsh,create,43d543c9650146f04d0c686ae9d6ab5d  -
or9624,olaf,rini,m,march 20 1991,samoa,wheat,strawberries,mac,/bin/tcsh,execute,b9cb03a73fcc6bc49f89996830a266e0  -
pk5998,pike,kassner,m,may 21 1993,ivory_coast,sandy_brown,grapes,mac,/bin/tcsh,drop,d4e857be3979b0ab0828795d6ae17e0b  -
zb9959,zayquan,bleeker,m,august 2 1990,united_states,lime_green,blueberries,mac,/bin/tcsh,all,bac236f512c3c0e725b537dae37f841c  -
ka4181,kruze,arden,m,april 4 1985,poland,medium_purple,pears,windows,/bin/tcsh,delete,f471449fb82f5380481a1aee32a9f890  -
zf6740,zay,fellman,m,october 1 1992,sweden,ivory,nectarines,mac,/bin/tcsh,select,568e38c2003e249ed0bf2a1f0d808880  -
lw4433,laverne,wait,m,november 1 1993,tunisia,light_green,pineapple,windows,/bin/ksh,create,dfa18f2d219c14764b9a08376295ab05  -
rc3727,rameir,coutts,m,february 25 1991,israel,rosy_brown,peaches,windows,/bin/csh,update,56fd626b932841c56e46cbb536823f3d  -
hs3425,henryk,stueber,m,december 18 1985,the_gambia,old_lace,strawberries,mac,/bin/csh,execute,a382d223321b472be9537b5f2856d884  -
sp1686,shraga,panuco,m,september 11 1999,tanzania,crimson,pears,windows,/bin/tcsh,execute,4393c5ae62641013be5de650d3f93c2b  -
vb8330,vahn,borrero,m,january 7 1997,malaysia,dark_violet,limes,windows,/bin/csh,select,9d70f13cbbdd61571f5742c54971e458  -
wl2586,waverly,lizardo,m,november 21 1999,cayman_islands,navy_blue,blackberries,mac,/bin/ksh,execute,83b4bd68030156829f8a3ac907f400f3  -
dp6736,dawsyn,pierotti,m,june 7 1998,poland,peach_puff,lemons,mac,/bin/ksh,create,5635b992dbdcc883a63709f5a93a9d3a  -
