mm8876,maame,mackowiak,f,march 25 1988,kazakhstan,aquamarine,watermelon,mac,/bin/ksh,update
mm2002,munirah,moscato,f,august 16 1989,guyana,chocolate,nectarines,windows,/bin/tcsh,delete
mh2087,maloni,haun,f,may 14 1993,guatemala,light_cyan,peaches,windows,/bin/tcsh,create
sg7489,shrija,guilbeau,f,september 18 1999,rwanda,lawn_green,strawberries,windows,/bin/tcsh,update
ht7802,harmonee,terpening,f,june 3 1993,indonesia,light_salmon,blueberries,mac,/bin/bash,delete
mb9729,miko,basulto,f,january 27 1996,greece,dark_magenta,watermelon,mac,/bin/ksh,create
ha6996,haidy,alexandre,f,april 29 1996,romania,sandy_brown,blueberries,mac,/bin/csh,create
ss9391,scotti,siedlecki,f,december 22 1989,eritrea,medium_turquoise,mangoes,mac,/bin/csh,drop
gs8067,giannina,sivakumar,f,august 30 1988,czech_republic,tan,limes,windows,/bin/tcsh,execute
aw5372,akari,wilder,f,august 5 1999,thailand,light_sky_blue,avocados,windows,/bin/ksh,all
dw8366,davia,witherell,f,november 23 1998,namibia,gold,limes,windows,/bin/tcsh,insert
aw8460,alaynah,wagaman,f,october 9 1991,zambia,tan,oranges,windows,/bin/tcsh,insert
le1499,leti,ewan,f,march 30 1992,venezuela,white,peaches,mac,/bin/csh,execute
hs1019,hazelee,sanjuan,f,june 11 1995,azerbaijan,peru,nectarines,mac,/bin/ksh,drop
av4744,anaika,vrooman,f,july 9 1993,north_korea,salmon,apples,mac,/bin/tcsh,insert
co2984,constantina,ost,f,october 19 1993,poland,sky_blue,raspberries,mac,/bin/bash,select
ss8849,skyelar,senko,f,january 9 1987,cayman_islands,sea_green,nectarines,mac,/bin/csh,delete
ap2523,alexy,perales,f,august 23 1987,kuwait,lavender,apples,windows,/bin/csh,select
yb5571,yohana,burrell,f,january 15 1992,ivory_coast,dark_turquoise,avocados,windows,/bin/tcsh,drop
ap1001,aeiress,purpura,f,january 12 1995,namibia,powder_blue,lemons,mac,/bin/ksh,drop
mp4610,makylah,parke,f,april 21 1991,burundi,rosy_brown,watermelon,windows,/bin/tcsh,drop
jl9102,janee,larimer,f,february 19 1996,great_britain,dark_orchid,raspberries,mac,/bin/ksh,execute
ds2403,devan,staggers,f,september 27 1989,iceland,moccasin,nectarines,windows,/bin/csh,insert
ep8568,elira,pinedo,f,april 4 1992,new_zealand,violet,cantaloupe,windows,/bin/csh,all
lw4980,leonila,wirick,f,september 21 1987,japan,web_gray,watermelon,windows,/bin/tcsh,execute
zr3183,zahara,reinsch,f,august 25 1985,bulgaria,dark_violet,pears,mac,/bin/bash,update
mb6872,midhuna,boatright,f,august 2 1993,belarus,dark_magenta,cherries,windows,/bin/bash,delete
kt7685,kylene,theobald,f,july 13 1987,botswana,dark_olive_green,blueberries,mac,/bin/tcsh,insert
ls4461,livie,salzman,f,january 10 1986,turkey,black,bananas,windows,/bin/ksh,delete
ln5278,lianni,nitta,f,february 18 1999,north_korea,mint_cream,watermelon,windows,/bin/tcsh,all
dm9578,daraly,maqueda,f,december 1 1994,puerto_rico,dark_goldenrod,grapes,mac,/bin/tcsh,drop
nr1483,noela,roys,f,may 7 1989,niger,slate_gray,avocados,mac,/bin/tcsh,drop
cl3910,caraline,lubas,f,may 1 1991,ireland,aquamarine,blackberries,windows,/bin/ksh,all
